都道府県,地域名,0_常住地による人口（夜間人口）,001_従業も通学もしていない,002_自市区町村で従業・通学,0021_自宅で従業,0022_自宅外の自市区町村で従業・通学,003_他市区町村で従業・通学,0031_自市内他区で従業・通学,0032_県内他市町村で従業・通学,0033_他県で従業・通学,0034_従業・通学市区町村「不詳・外国」,004_従業地・通学地「不詳」,0R1_（再掲）流出人口,1_従業地・通学地による人口（昼間人口）,101_うち他市区町村に常住,1011_自市内他区に常住,1012_県内他市町村に常住,1013_他県に常住,102_うち従業地・通学地「不詳」又は従業・通学市区町村「不詳・外国」で当地に常住している者,1R1_（再掲）流入人口,
佐賀県,大町町,6293,2722,1404,327,1077,2006,0,1914,78,14,161,1992,6346,2045,0,2001,44,175,2045,100.84221
佐賀県,江北町,9566,3137,2666,704,1962,3543,0,3314,185,44,220,3499,8191,2124,0,2090,34,264,2124,85.62618
佐賀県,白石町,22051,6972,8731,3542,5189,5693,0,5346,257,90,655,5603,20270,3822,0,3763,59,745,3822,91.92327
佐賀県,太良町,8121,2635,3709,1459,2250,1733,0,1269,442,22,44,1711,7288,878,0,733,145,66,878,89.74264
長崎県,長崎県,1312317,482769,625082,69845,555237,126450,0,112486,11294,2670,78016,11294,1308945,120408,0,112486,7922,80686,7922,99.74305
長崎県,長崎市,409118,153825,201389,13080,188309,22147,0,19664,1767,716,31757,21431,419495,31808,0,30504,1304,32473,31808,102.53643
長崎県,佐世保市,243223,88646,127443,9523,117920,12811,0,9506,2946,359,14323,12452,246816,16045,0,13226,2819,14682,16045,101.47725
長崎県,島原市,43338,16744,21479,4054,17425,3741,0,3513,162,66,1374,3675,45200,5537,0,5457,80,1440,5537,104.29646
長崎県,諫早市,133852,46193,60611,6397,54214,17369,0,16175,783,411,9679,16958,137665,20771,0,19951,820,10090,20771,102.84867
長崎県,大村市,95397,31371,43258,3316,39942,12985,0,12095,712,178,7783,12807,91383,8793,0,8327,466,7961,8793,95.79232
長崎県,平戸市,29365,11759,14120,2839,11281,2589,0,2036,442,111,897,2478,28649,1762,0,1645,117,1008,1762,97.56172
長崎県,松浦市,21271,7512,9835,1697,8138,3152,0,1655,1411,86,772,3066,21337,3132,0,2386,746,858,3132,100.31028
長崎県,対馬市,28502,11300,16448,2649,13799,96,0,25,48,23,658,73,28527,98,0,42,56,681,98,100.08771
長崎県,壱岐市,24948,9686,13904,2604,11300,243,0,40,177,26,1115,217,24831,100,0,25,75,1141,100,99.53102
長崎県,五島市,34391,14660,17621,2519,15102,229,0,73,113,43,1881,186,34321,116,0,74,42,1924,116,99.79646
長崎県,西海市,26275,9992,12818,2179,10639,2678,0,2544,82,52,787,2626,26870,3221,0,3118,103,839,3221,102.26451
長崎県,雲仙市,41096,14082,18564,5790,12774,6900,0,6601,171,128,1550,6772,38613,4289,0,4235,54,1678,4289,93.95805
長崎県,南島原市,42330,16685,20308,6294,14014,4653,0,4360,236,57,684,4596,39807,2073,0,2045,28,741,2073,94.03969
長崎県,長与町,40780,14211,10871,1505,9366,14230,0,13945,184,101,1468,14129,31218,4567,0,4529,38,1569,4567,76.55223
長崎県,時津町,29339,10012,9850,948,8902,8397,0,8188,128,81,1080,8316,29648,8625,0,8563,62,1161,8625,101.05321
長崎県,東彼杵町,7721,2683,2714,844,1870,1989,0,1730,200,59,335,1930,7394,1603,0,1477,126,394,1603,95.7648
長崎県,川棚町,13377,4828,4373,636,3737,3639,0,3313,252,74,537,3565,12108,2296,0,2127,169,611,2296,90.51357
長崎県,波佐見町,14291,4619,5362,1139,4223,3719,0,2653,1018,48,591,3671,13199,2579,0,1800,779,639,2579,92.35883
長崎県,小値賀町,2288,1002,1269,366,903,10,0,4,4,2,7,8,2291,11,0,11,0,9,11,100.13112
長崎県,佐々町,13912,4638,4077,578,3499,4486,0,4281,167,38,711,4448,12380,2916,0,2889,27,749,2916,88.98792
長崎県,新上五島町,17503,8321,8768,888,7880,387,0,85,291,11,27,376,17193,66,0,55,11,38,66,98.22888
熊本県,熊本県,1738301,597600,651158,111421,539737,349017,102259,220996,21026,4736,140526,21026,1732011,337991,102259,220996,14736,145262,14736,99.63815
熊本県,熊本市,738865,222842,253272,31350,221922,162368,102259,52296,4802,3011,100383,57098,750814,171306,102259,64593,4454,103394,69047,101.61721
熊本県,熊本市中央区,187502,51930,75085,6425,68660,28783,18728,8282,1308,465,31704,28318,234744,75560,50098,23258,2204,32169,75560,125.19546
熊本県,熊本市東区,189524,56838,63676,6735,56941,45005,26995,16058,1178,774,24005,44231,177541,32248,17061,14500,687,24779,32248,93.67732
熊本県,熊本市西区,91177,28677,27971,5182,22789,22216,17213,3885,717,401,12313,21815,87332,17970,12207,4993,770,12714,17970,95.78293
熊本県,熊本市南区,130829,40583,43724,6395,37329,30905,20037,9439,734,695,15617,30210,124786,24167,13782,10024,361,16312,24167,95.38099
熊本県,熊本市北区,139833,44814,42816,6613,36203,35459,19286,14632,865,676,16744,34783,126411,21361,9111,11818,432,17420,21361,90.40141
熊本県,八代市,123067,45989,61122,9549,51573,8422,0,7860,415,147,7534,8275,122876,8084,0,7748,336,7681,8084,99.8448
熊本県,人吉市,31108,12481,14177,1708,12469,3291,0,3019,227,45,1159,3246,33838,5976,0,5729,247,1204,5976,108.77588
熊本県,荒尾市,50832,21076,14619,1976,12643,12695,0,5351,7218,126,2442,12569,44938,6675,0,3764,2911,2568,6675,88.40494
熊本県,水俣市,23557,10376,10759,1126,9633,1813,0,1021,764,28,609,1785,24694,2922,0,1871,1051,637,2922,104.82659
熊本県,玉名市,64292,24042,27178,5914,21264,11533,0,9953,1537,43,1539,11490,62390,9588,0,8682,906,1582,9588,97.04162
熊本県,山鹿市,49025,18182,21583,4848,16735,7841,0,7362,391,88,1419,7753,47447,6175,0,5830,345,1507,6175,96.78123
熊本県,菊池市,46416,16405,19028,4432,14596,9162,0,8848,209,105,1821,9057,49300,11941,0,11740,201,1926,11941,106.21337
熊本県,宇土市,36122,12260,10446,2101,8345,9276,0,8988,192,96,4140,9180,33324,6382,0,6317,65,4236,6382,92.25403
熊本県,上天草市,24563,10740,10919,1980,8939,2456,0,1952,427,77,448,2379,23682,1498,0,1393,105,525,1498,96.4133
熊本県,宇城市,57032,21264,21542,5205,16337,11924,0,11601,197,126,2302,11798,55586,10352,0,10236,116,2428,10352,97.46458
熊本県,阿蘇市,24930,9472,12961,2810,10151,2033,0,1884,130,19,464,2014,26188,3272,0,3046,226,483,3272,105.04613
熊本県,天草市,75783,31983,39919,6232,33687,2461,0,2076,332,53,1420,2408,75140,1765,0,1615,150,1473,1765,99.15152
熊本県,合志市,61772,21202,17106,2467,14639,19988,0,19492,348,148,3476,19840,55406,13474,0,13235,239,3624,13474,89.69436
熊本県,美里町,9392,4084,3035,886,2149,2227,0,2200,18,9,46,2218,8390,1216,0,1204,12,55,1216,89.33135
熊本県,玉東町,5045,1807,1573,638,935,1648,0,1585,62,1,17,1647,4027,629,0,612,17,18,629,79.82161
熊本県,南関町,8979,3527,3003,904,2099,2263,0,1299,939,25,186,2238,9689,2948,0,2160,788,211,2948,107.90734
熊本県,長洲町,15372,6242,4972,620,4352,3945,0,2998,922,25,213,3920,16221,4769,0,3858,911,238,4769,105.52303
熊本県,和水町,9342,3825,2930,1026,1904,2557,0,2309,245,3,30,2554,8895,2107,0,1914,193,33,2107,95.21516
熊本県,大津町,35187,10560,12697,1771,10926,9633,0,9411,152,70,2297,9563,38105,12481,0,12303,178,2367,12481,108.29284
熊本県,菊陽町,43337,13067,12357,1761,10596,14207,0,13827,252,128,3706,14079,42496,13238,0,13016,222,3834,13238,98.05939
熊本県,南小国町,3750,1208,1917,617,1300,570,0,504,57,9,55,561,3779,590,0,524,66,64,590,100.77333
熊本県,小国町,6590,2430,3294,875,2419,771,0,609,157,5,95,766,6537,713,0,561,152,100,713,99.19575
熊本県,産山村,1382,433,727,337,390,217,0,180,37,0,5,217,1319,154,0,133,21,5,154,95.44139
熊本県,高森町,5789,2276,2598,797,1801,868,0,820,39,9,47,859,5835,905,0,807,98,56,905,100.79461
熊本県,西原村,6426,1956,2395,741,1654,1956,0,1902,46,8,119,1948,6848,2370,0,2333,37,127,2370,106.56707
熊本県,南阿蘇村,9836,3768,3985,1351,2634,1927,0,1864,39,24,156,1903,9384,1451,0,1385,66,180,1451,95.40464
熊本県,御船町,16303,6066,4828,1162,3666,4896,0,4808,49,39,513,4857,15061,3615,0,3587,28,552,3615,92.38177
熊本県,嘉島町,9547,3346,2545,562,1983,3126,0,3067,38,21,530,3105,12058,5616,0,5567,49,551,5616,126.30146
熊本県,益城町,32510,11516,9381,1823,7558,10031,0,9818,146,67,1582,9964,31735,9189,0,9069,120,1649,9189,97.61612
熊本県,甲佐町,10132,3847,3366,1084,2282,2777,0,2734,27,16,142,2761,9532,2161,0,2150,11,158,2161,94.07817
熊本県,山都町,13503,4919,7318,2872,4446,1122,0,1034,67,21,144,1101,13563,1161,0,918,243,165,1161,100.44435
熊本県,氷川町,11094,4090,3733,1706,2027,2941,0,2890,29,22,330,2919,9493,1318,0,1312,6,352,1318,85.56878
熊本県,芦北町,15681,7118,6410,1361,5049,2122,0,2023,89,10,31,2112,15078,1509,0,1462,47,41,1509,96.15458
熊本県,津奈木町,4254,1818,1230,318,912,1182,0,1102,72,8,24,1174,3496,416,0,401,15,32,416,82.18148
熊本県,錦町,10288,3478,3785,1037,2748,2914,0,2806,101,7,111,2907,9881,2500,0,2479,21,118,2500,96.04393
熊本県,多良木町,9076,3270,3734,1195,2539,1804,0,1735,51,18,268,1786,9051,1761,0,1751,10,286,1761,99.72455
熊本県,湯前町,3627,1391,1299,513,786,926,0,903,22,1,11,925,3158,456,0,453,3,12,456,87.0692
熊本県,水上村,2033,798,795,280,515,434,0,423,11,0,6,434,1902,303,0,298,5,6,303,93.55632
熊本県,相良村,4070,1546,1246,419,827,1092,0,1023,29,40,186,1052,3893,875,0,869,6,226,875,95.65111
熊本県,五木村,931,364,436,86,350,65,0,60,2,3,66,62,1040,171,0,165,6,69,171,111.70784
熊本県,山江村,3238,1101,992,300,692,1105,0,1074,24,7,40,1098,2496,356,0,355,1,47,356,77.08462
熊本県,球磨村,2433,1031,617,162,455,592,0,587,5,0,193,592,2186,345,0,336,9,193,345,89.84792
熊本県,あさぎり町,14676,5294,6173,1849,4324,3125,0,3031,78,16,84,3109,13876,2309,0,2290,19,100,2309,94.54892
熊本県,苓北町,7114,3110,3156,670,2486,711,0,667,32,12,137,699,7364,949,0,925,24,149,949,103.5142
大分県,大分県,1123852,409413,536404,55634,480770,96218,0,82749,11748,1721,81817,11748,1123160,93805,0,82749,11056,83538,11056,99.93843
大分県,大分市,475614,164092,252011,14377,237634,21404,0,18897,1950,557,38107,20847,481509,26742,0,24954,1788,38664,26742,101.23945
大分県,別府市,115321,41244,47080,4092,42988,13407,0,12649,452,306,13590,13101,114198,11978,0,11339,639,13896,11978,99.0262
大分県,中津市,82863,28549,37525,3455,34070,8361,0,3318,4941,102,8428,8259,84524,9920,0,4860,5060,8530,9920,102.00451
大分県,日田市,62657,22415,35050,4670,30380,3172,0,896,2204,72,2020,3100,62873,3316,0,1541,1775,2092,3316,100.34473
大分県,佐伯市,66851,28575,32989,3485,29504,2789,0,2450,256,83,2498,2706,66477,2332,0,1951,381,2581,2332,99.44055
大分県,臼杵市,36158,14998,13640,2188,11452,5921,0,5744,122,55,1599,5866,34580,4288,0,4217,71,1654,4288,95.63582
大分県,津久見市,16100,7427,6466,812,5654,2124,0,1908,207,9,83,2115,16500,2515,0,2448,67,92,2515,102.48447
大分県,竹田市,20332,7773,10905,3318,7587,1269,0,1103,146,20,385,1249,21460,2377,0,2189,188,405,2377,105.5479
大分県,豊後高田市,22112,8367,9128,1739,7389,2736,0,2503,174,59,1881,2677,22256,2821,0,2746,75,1940,2821,100.65123
大分県,杵築市,27999,10301,10034,2206,7828,5136,0,4911,91,134,2528,5002,26853,3856,0,3810,46,2662,3856,95.907
大分県,宇佐市,52771,20149,21856,3080,18776,6795,0,6030,675,90,3971,6705,51349,5283,0,4847,436,4061,5283,97.30534
大分県,豊後大野市,33695,14039,14514,3086,11428,4293,0,4159,78,56,849,4237,32939,3481,0,3416,65,905,3481,97.75634
大分県,由布市,32772,11817,12792,2226,10566,6084,0,5947,93,44,2079,6040,32247,5515,0,5362,153,2123,5515,98.39802
大分県,国東市,26232,10842,12528,2432,10096,2146,0,2037,83,26,716,2120,27360,3248,0,3172,76,742,3248,104.30009
大分県,姫島村,1725,853,759,179,580,107,0,99,6,2,6,105,1647,27,0,26,1,8,27,95.47826
大分県,日出町,27723,9843,8158,1255,6903,7339,0,7153,108,78,2383,7261,24018,3556,0,3531,25,2461,3556,86.63565
大分県,九重町,8541,3248,3889,1401,2488,1307,0,1234,66,7,97,1300,8278,1037,0,906,131,104,1037,96.92074
大分県,玖珠町,14386,4881,7080,1633,5447,1828,0,1711,96,21,597,1807,14092,1513,0,1434,79,618,1513,97.95635
宮崎県,宮崎県,1069576,378359,520579,66720,453859,88932,0,79318,8276,1338,81706,8276,1068793,86811,0,79318,7493,83044,7493,99.92679
宮崎県,宮崎市,401339,130203,207028,17743,189285,14496,0,12945,1098,453,49612,14043,406619,19323,0,18288,1035,50065,19323,101.3156
宮崎県,都城市,160640,57868,82310,8953,73357,9928,0,6357,3386,185,10534,9743,166384,15487,0,10959,4528,10719,15487,103.5757
宮崎県,延岡市,118394,45126,61545,5295,56250,4900,0,4229,511,160,6823,4740,119936,6282,0,5967,315,6983,6282,101.30243
宮崎県,日南市,50848,21289,25529,3069,22460,2536,0,1800,711,25,1494,2511,50347,2010,0,1922,88,1519,2010,99.01471
宮崎県,小林市,43670,16371,21744,4312,17432,4146,0,3888,203,55,1409,4091,43763,4184,0,4043,141,1464,4184,100.21296
宮崎県,日向市,59629,21285,28869,3117,25752,6221,0,5925,195,101,3254,6120,59389,5880,0,5795,85,3355,5880,99.59751
宮崎県,串間市,16822,6751,7544,1894,5650,1470,0,806,636,28,1057,1442,16362,982,0,748,234,1085,982,97.26549
宮崎県,西都市,28610,9637,11905,3682,8223,4767,0,4656,49,62,2301,4705,28343,4438,0,4402,36,2363,4438,99.06676
宮崎県,えびの市,17638,7145,8303,2154,6149,1916,0,1539,352,25,274,1891,17846,2099,0,1540,559,299,2099,101.17927
宮崎県,三股町,25591,9071,7237,1103,6134,7890,0,7477,378,35,1393,7855,20825,3089,0,2883,206,1428,3089,81.37627
宮崎県,高原町,8639,3546,2589,848,1741,2017,0,1947,61,9,487,2008,7797,1166,0,1154,12,496,1166,90.2535
宮崎県,国富町,18398,6843,6907,2022,4885,4324,0,4270,34,20,324,4304,17184,3090,0,3079,11,344,3090,93.40146
宮崎県,綾町,6934,2538,2660,702,1958,1593,0,1566,17,10,143,1583,6288,937,0,932,5,153,937,90.68359
宮崎県,高鍋町,19922,6950,7358,1161,6197,4501,0,4415,55,31,1113,4470,20226,4774,0,4752,22,1144,4774,101.52595
宮崎県,新富町,16564,5496,6310,1639,4671,4520,0,4497,14,9,238,4511,15133,3080,0,3055,25,247,3080,91.36078
宮崎県,西米良村,1000,335,640,121,519,24,0,16,8,0,1,24,1072,96,0,62,34,1,96,107.2
宮崎県,木城町,4895,1807,1600,488,1112,1482,0,1472,7,3,6,1479,4208,792,0,791,1,9,792,85.96527
宮崎県,川南町,15194,5230,6677,1846,4831,2853,0,2749,56,48,434,2805,15323,2934,0,2925,9,482,2934,100.84902
宮崎県,都農町,9906,3750,3768,1233,2535,2110,0,2042,40,28,278,2082,9079,1255,0,1252,3,306,1255,91.65152
宮崎県,門川町,17379,6724,5345,788,4557,4911,0,4806,72,33,399,4878,15320,2819,0,2811,8,432,2819,88.15237
宮崎県,諸塚村,1486,544,855,245,610,86,0,83,2,1,1,85,1530,129,0,126,3,2,129,102.96097
宮崎県,椎葉村,2503,980,1469,392,1077,52,0,39,13,0,2,52,2572,121,0,91,30,2,121,102.75669
宮崎県,美郷町,4826,1993,2334,830,1504,495,0,484,7,4,4,491,4803,468,0,465,3,8,468,99.52341
宮崎県,高千穂町,11642,4337,6505,1816,4689,685,0,550,131,4,115,681,11721,760,0,717,43,119,760,100.67858
宮崎県,日之影町,3635,1348,1721,625,1096,561,0,547,11,3,5,558,3478,401,0,389,12,8,401,95.68088
宮崎県,五ヶ瀬町,3472,1192,1827,642,1185,448,0,213,229,6,5,442,3245,215,0,170,45,11,215,93.46198
鹿児島県,鹿児島県,1588256,568802,780699,86441,694258,125820,0,114070,9845,1905,112935,9845,1586642,122301,0,114070,8231,114840,8231,99.89838
鹿児島県,鹿児島市,593128,192309,313307,18572,294735,21543,0,19353,1454,736,65969,20807,599331,27010,0,25388,1622,66705,27010,101.04581
鹿児島県,鹿屋市,101096,33870,48701,5385,43316,7180,0,6737,290,153,11345,7027,101738,7669,0,7398,271,11498,7669,100.63504
鹿児島県,枕崎市,20033,8203,8915,1307,7608,2310,0,2134,153,23,605,2287,19870,2124,0,2088,36,628,2124,99.18634
鹿児島県,阿久根市,19270,8129,7934,1376,6558,2605,0,2490,95,20,602,2585,19390,2705,0,2645,60,622,2705,100.62273
鹿児島県,出水市,51994,19770,26452,3368,23084,4351,0,3139,1154,58,1421,4293,51609,3908,0,3057,851,1479,3908,99.25953
鹿児島県,指宿市,39011,15336,20066,3940,16126,2531,0,2444,74,13,1078,2518,38794,2301,0,2277,24,1091,2301,99.44375
鹿児島県,西之表市,14708,5238,8977,1763,7214,418,0,404,11,3,75,415,14597,304,0,289,15,78,304,99.24531
鹿児島県,垂水市,13819,6038,5977,972,5005,1619,0,1605,8,6,185,1613,13452,1246,0,1232,14,191,1246,97.34424
鹿児島県,薩摩川内市,92403,34770,46506,4020,42486,6575,0,6276,214,85,4552,6490,93828,7915,0,7590,325,4637,7915,101.54216
鹿児島県,日置市,47153,18439,18339,2477,15862,9419,0,9247,108,64,956,9355,44839,7041,0,7023,18,1020,7041,95.09257
鹿児島県,曽於市,33310,13606,13601,3229,10372,5611,0,1830,3746,35,492,5576,32215,4481,0,2169,2312,527,4481,96.7127
鹿児島県,霧島市,123135,40812,57405,5139,52266,9740,0,8870,679,191,15178,9549,124105,10519,0,9738,781,15369,10519,100.78775
鹿児島県,いちき串木野市,27490,10788,11562,1322,10240,4695,0,4551,122,22,445,4673,27150,4333,0,4233,100,467,4333,98.76319
鹿児島県,南さつま市,32887,14181,13875,1830,12045,4064,0,3935,103,26,767,4038,33358,4509,0,4489,20,793,4509,101.43218
鹿児島県,志布志市,29329,10879,13826,2665,11161,3221,0,2651,546,24,1403,3197,30507,4375,0,3459,916,1427,4375,104.0165
鹿児島県,奄美市,41390,15579,23008,2067,20941,1432,0,1375,34,23,1371,1409,41609,1628,0,1553,75,1394,1628,100.52911
鹿児島県,南九州市,33080,13145,15085,3424,11661,4365,0,4242,47,76,485,4289,33337,4546,0,4529,17,561,4546,100.7769
鹿児島県,伊佐市,24453,10355,12149,2000,10149,1648,0,1458,165,25,301,1623,24272,1442,0,1273,169,326,1442,99.2598
鹿児島県,姶良市,76348,28653,29068,2636,26432,14149,0,13720,257,172,4478,13977,70249,7878,0,7750,128,4650,7878,92.01158
鹿児島県,三島村,405,110,289,56,233,3,0,1,2,0,3,3,406,4,0,4,0,3,4,100.24691
鹿児島県,十島村,740,219,515,88,427,5,0,2,3,0,1,5,748,13,0,12,1,1,13,101.08108
鹿児島県,さつま町,20243,7672,10106,2073,8033,2220,0,2156,40,24,245,2196,20857,2810,0,2786,24,269,2810,103.03315
鹿児島県,長島町,9705,3424,5194,1747,3447,1054,0,1016,28,10,33,1044,9106,445,0,430,15,43,445,93.82792
鹿児島県,湧水町,9119,4313,3283,733,2550,1477,0,1175,296,6,46,1471,8905,1257,0,1041,216,52,1257,97.65325
鹿児島県,大崎町,12385,4853,4768,1293,3475,2685,0,2607,59,19,79,2666,11882,2163,0,2090,73,98,2163,95.93864
鹿児島県,東串良町,6237,2296,2433,845,1588,1491,0,1461,22,8,17,1483,5885,1131,0,1118,13,25,1131,94.35626
鹿児島県,錦江町,6944,3102,2849,807,2042,971,0,955,9,7,22,964,6827,847,0,843,4,29,847,98.31509
鹿児島県,南大隅町,6481,2897,2889,786,2103,664,0,640,4,20,31,644,6458,621,0,617,4,51,621,99.64512
鹿児島県,肝付町,14227,6162,5073,930,4143,2840,0,2774,44,22,152,2818,13608,2199,0,2174,25,174,2199,95.64912
鹿児島県,中種子町,7539,2645,4286,1128,3158,589,0,583,3,3,19,586,7549,596,0,589,7,22,596,100.13264
鹿児島県,南種子町,5445,1721,3297,809,2488,344,0,338,4,2,83,342,5570,467,0,449,18,85,467,102.29568
鹿児島県,屋久島町,11858,4441,7357,1264,6093,19,0,8,8,3,41,16,11899,57,0,34,23,44,57,100.34576
鹿児島県,大和村,1364,613,536,58,478,212,0,211,1,0,3,212,1243,91,0,90,1,3,91,91.12903
鹿児島県,宇検村,1621,750,770,59,711,97,0,94,2,1,4,96,1672,147,0,146,1,5,147,103.14621
鹿児島県,瀬戸内町,8546,3958,4172,417,3755,164,0,158,5,1,252,163,8649,266,0,245,21,253,266,101.20524
鹿児島県,龍郷町,5817,2339,2304,301,2003,1159,0,1148,5,6,15,1153,5626,962,0,959,3,21,962,96.71652
鹿児島県,喜界町,6629,2556,4025,834,3191,12,0,6,6,0,36,12,6626,9,0,3,6,36,9,99.95474
鹿児島県,徳之島町,10147,4155,5485,644,4841,476,0,462,8,6,31,470,10576,899,0,892,7,37,899,104.22785
鹿児島県,天城町,5517,2108,2962,632,2330,425,0,415,6,4,22,421,5469,373,0,371,2,26,373,99.12996
鹿児島県,伊仙町,6139,2572,2824,504,2320,723,0,707,10,6,20,717,5726,304,0,300,4,26,304,93.27252
鹿児島県,和泊町,6246,2007,3806,1107,2699,425,0,424,1,0,8,425,6091,270,0,267,3,8,270,97.51841
鹿児島県,知名町,5750,2121,3295,846,2449,279,0,266,12,1,55,278,5901,429,0,423,6,56,429,102.62609
鹿児島県,与論町,5115,1668,3428,988,2440,10,0,2,7,1,9,9,5113,7,0,7,0,10,7,99.9609
沖縄県,沖縄県,1467480,427623,453662,43851,409811,261498,0,253213,1579,6706,324697,1579,1467261,254573,0,253213,1360,331403,1360,99.98508
沖縄県,那覇市,317625,92691,118245,7732,110513,35784,0,34544,414,826,70905,34958,347019,64352,0,63928,424,71731,64352,109.25431
沖縄県,宜野湾市,100125,26223,20934,2050,18884,23105,0,22436,66,603,29863,22502,95322,17699,0,17638,61,30466,17699,95.203
沖縄県,石垣市,47637,11771,22913,2289,20624,257,0,191,51,15,12696,242,47677,282,0,191,91,12711,282,100.08397
沖縄県,浦添市,115690,30846,28713,2212,26501,26615,0,25628,139,848,29516,25767,118263,28340,0,28286,54,30364,28340,102.22405
